engine_id,phase,case_id,reading_variant,status,duration_sec,generation_sec,rtf,cer,f0_mean_hz,f0_range_hz,energy_rms_dbfs,pause_ratio,speaking_rate_proxy,pronunciation_result,human_review_required
qwen3_tts,phase1,p09,engine_native,generated,3.52,2.066449,0.5870593749999999,0.11764705882352941,226.52640643673755,335.757017947538,-21.90898174213045,0.2272727272727273,5.88235294117647,不合格,False
qwen3_tts,phase1,p09,external_preprocessed,generated,6.24,3.658478,0.5862945512820513,0.11764705882352941,290.40775074755436,374.96338248217944,-21.038105787879715,0.46794871794871795,4.819277108433735,合格,False
qwen3_tts,phase1,p10,raw,generated,3.2,1.899446,0.593576875,0.11764705882352941,299.7137554139355,298.5809628717683,-20.467558098725867,0.13749999999999996,5.797101449275363,不合格,False
qwen3_tts,phase1,p10,engine_native,generated,4.32,2.553659,0.5911247685185185,0.23529411764705882,286.0966569695488,352.76073619631904,-17.056373502973475,0.25,4.938271604938271,不合格,False
qwen3_tts,phase1,p10,external_preprocessed,generated,5.6,3.279902,0.5856967857142857,0.4117647058823529,327.77938124416346,400.4149377593361,-23.99965602627491,0.4,4.761904761904762,合格,False
qwen3_tts,phase1,p11,raw,generated,2.0,1.205987,0.6029935,0.25,246.50414754897704,394.93425828829555,-18.404950433541757,0.020000000000000018,7.653061224489796,要確認,False
qwen3_tts,phase1,p11,engine_native,generated,4.08,2.412619,0.5913281862745098,0.3125,322.58331279062674,391.0304862685815,-19.326918021114103,0.4019607843137255,6.147540983606557,不合格,False
qwen3_tts,phase1,p11,external_preprocessed,generated,2.96,1.74824,0.5906216216216217,0.3125,263.41220441664944,376.051842537963,-17.565044349721056,0.22972972972972971,6.578947368421053,合格,False
qwen3_tts,phase1,p12,raw,generated,4.56,2.693253,0.5906256578947369,0.15789473684210525,318.8116859693307,383.6012281018602,-24.051685865860115,0.16666666666666663,4.736842105263158,不合格,False
qwen3_tts,phase1,p12,engine_native,generated,3.28,1.948975,0.5941996951219513,0.47368421052631576,298.7102285314396,363.6363636363636,-19.23929582372962,0.08536585365853655,6.0,不合格,False
qwen3_tts,phase1,p12,external_preprocessed,generated,3.84,2.27924,0.5935520833333334,0.10526315789473684,378.0576019762219,394.7368421052632,-22.773338641046983,0.0625,5.0,不合格,False
